5.1,406,612.1,65.7%,82,51,31,62.2%,254,132,419
Leblanc,13,6,7,2.46,1.46,4,4.42,9.33,412,729.9
Annie,9,8,1,2.22,1.11,8.56,9.7,7.55,375,486.1
Jayce,9,7,2,3.78,1.22,5.22,7.36,9.44,437,663.3
Taliyah,7,3,4,2.57,2.29,5.43,3.5,8.89,400,619.7
Tristana,6,6,0,7.5,0.33,4.17,35,10.42,520,835
