3.15,235,183,73.9%,86,37,49,43%,63,217,621
Nami,8,6,2,0.88,1.38,8.88,7.09,0.59,243,144.5
Heimerdinger,8,4,4,0.88,1.75,4.88,3.29,1.05,242,323.6
Lulu,8,1,7,0.75,2.25,5.75,2.89,0.52,222,114.9
Nautilus,8,1,7,0.75,4.75,6.38,1.5,1.04,222,139
Rell,7,3,4,0.14,3,8.43,2.86,1.09,233,113.7
