1.58,332,418.3,64.4%,9,1,8,11.1%,15,24,23
Ahri,4,0,4,0.5,2.5,3.5,1.6,7.54,309,415.5
KSante,3,1,2,2.33,2.67,2.33,1.75,7.5,354,266.6
Gragas,1,0,1,1,2,0,0.5,7.67,295,397.6
Jayce,1,0,1,5,4,2,1.75,7,379,730.5
