3.08,224,126.9,78.6%,80,21,59,26.3%,42,183,522
Rakan,12,5,7,0.58,2.25,6.92,3.33,1.28,241,112.7
Nautilus,11,3,8,0.64,2.82,5.55,2.19,1.13,223,114.6
Lulu,11,1,10,0.27,2.36,6.91,3.04,0.73,212,87.2
Rell,9,3,6,0.33,3.44,8.67,2.61,1,226,122.8
Yuumi,9,3,6,0.56,1,6.56,7.11,0.17,218,209
