5.92,253,175.6,73.7%,94,70,24,74.5%,67,165,909
Rakan,18,14,4,0.72,1.56,10.17,7,1.35,258,142.5
Lulu,11,8,3,0.73,1.45,11.45,8.38,0.55,259,145.2
Karma,7,6,1,0.86,1.43,9.71,7.4,0.82,262,219.4
Milio,7,5,2,0.43,0.57,8.43,15.5,1.21,246,48.4
Yuumi,6,5,1,0.67,0.5,9.5,20.33,0.37,254,260.9
