2.49,450,602.9,73.3%,33,10,23,30.3%,129,99,118
Xayah,11,5,6,3.73,2,3.73,3.73,10.41,450,561.3
Aphelios,6,1,5,3,4.17,1.67,1.12,10.29,438,580.3
Varus,4,2,2,4.5,2.5,5.25,3.9,10.46,465,606.6
KaiSa,4,0,4,3,3.5,2.5,1.57,10.76,449,732.5
Nilah,2,1,1,8.5,2.5,8.5,6.8,8.89,482,728.3
