4.51,239,145.9,69.1%,96,68,28,70.8%,49,190,807
Lulu,16,12,4,0.31,1.31,9,7.1,0.63,243,132.7
Nautilus,14,10,4,0.64,2.21,9.79,4.71,1.18,241,129.5
Rakan,12,10,2,0.25,2,7.92,4.08,1.31,239,111
Karma,11,8,3,0.73,2,8.09,4.41,0.95,247,217.2
Alistar,8,7,1,0.38,2,11,5.69,1.01,236,109.7
