3.1,438,591.4,71.5%,35,12,23,34.3%,142,93,146
Aphelios,6,1,5,3.5,3.17,3.33,2.16,9.51,419,569.2
Varus,6,1,5,2.67,2.5,2.83,2.2,9.6,407,474.7
KaiSa,5,4,1,6.8,1,5,11.8,10.9,498,757.4
Xayah,5,2,3,4.4,2.8,5.2,3.43,10.07,451,551.9
Zeri,4,1,3,5.75,2.25,2.25,3.56,10.26,476,652.9
