2.9,382,437.6,51.4%,94,54,40,57.4%,145,185,392
Gnar,19,12,7,1.42,2.37,3.58,2.11,8.76,404,511
KSante,17,7,10,1.82,2.24,4.41,2.79,8.13,373,343.4
Renekton,12,11,1,2.42,1.5,4.67,4.72,9.17,434,481.9
Gragas,11,7,4,1.36,1.45,4.36,3.94,7.41,349,472.3
Jax,9,3,6,1.56,2.89,2.89,1.54,8.08,376,424.6
