2.2,437,452.5,57.9%,3,1,2,33.3%,7,5,4
Aphelios,1,1,0,4,1,2,6,10.69,529,352.1
Lucian,1,0,1,1,2,1,1,8.55,370,432.3
Zeri,1,0,1,2,2,1,1.5,10.95,427,561
