3.07,399,519.6,54.9%,95,61,34,64.2%,233,223,451
Gnar,19,15,4,2.74,1.89,4.32,3.72,9.01,427,557.7
Jayce,10,8,2,3.5,2.8,5.2,3.11,8.62,430,748.3
Renekton,10,4,6,1.5,2.9,3.5,1.72,8.2,373,384.2
KSante,9,5,4,1.67,2.22,4.22,2.65,8.01,372,378.2
Gragas,7,5,2,1.71,1.86,6.43,4.38,8.27,377,556.4
