2.15,422,553.6,68.6%,81,27,54,33.3%,229,237,281
Zeri,20,8,12,2.8,2.6,3.15,2.29,10.35,437,501.6
KaiSa,9,2,7,3.22,3.67,4.11,2,9.85,434,682.4
Varus,9,1,8,1.78,2.78,2.11,1.4,8.99,386,527.8
Aphelios,8,5,3,4.38,2.38,3.63,3.37,9.59,449,518.7
Ashe,8,1,7,1.88,3.5,4.5,1.82,8.97,381,502.4
