5.32,457,694.6,72.5%,79,50,29,63.3%,344,137,385
Lucian,15,12,3,4.93,1.47,4.6,6.5,9.69,474,708.4
Varus,10,5,5,3.7,1.8,4.7,4.67,9.54,428,680.3
Aphelios,9,6,3,2.56,1.89,4.33,3.65,9.78,438,580.8
KaiSa,7,5,2,6.14,2.43,6.43,5.18,9.96,470,973.7
Draven,6,5,1,4.5,1,4,8.5,9.24,512,557.3
