2.86,321,279,71.6%,81,27,54,33.3%,132,186,400
Sejuani,32,12,20,1.28,2,5.41,3.34,5.68,316,264.3
MonkeyKing,15,4,11,2.67,2.07,3.8,3.13,5.52,326,267.2
Maokai,12,2,10,1.33,3,5.25,2.19,5.25,314,428.8
Viego,5,1,4,1.6,2.6,4.4,2.31,6.13,336,210.2
LeeSin,4,3,1,2.25,2.5,6.5,3.5,6.26,339,253.4
