4.79,407,485.2,58%,96,68,28,70.8%,231,150,487
Renekton,26,22,4,2.27,1.46,4.85,4.87,8.96,414,411.9
Jax,18,15,3,3.33,1.44,4.61,5.5,8.5,422,470
KSante,9,5,4,1.33,1.22,5.33,5.45,8.56,384,366.6
Malphite,6,5,1,1.33,1.17,8.5,8.43,8.58,384,466.7
Sion,5,4,1,1,1.2,6,5.83,7.68,356,372.6
