1.45,372,488.9,56.8%,10,3,7,30%,12,29,30
Azir,3,2,1,0.67,2.33,3.67,1.86,9.16,380,471.8
Tristana,2,1,1,2.5,2.5,5.5,3.2,9.88,422,675.9
Ahri,2,0,2,1.5,4,2,0.88,7.61,332,338.7
Annie,1,0,1,0,3,0,0,9.53,337,246.4
Jayce,1,0,1,0,4,2,0.5,8.38,305,395.6
