6.24,473,656.9,69.8%,94,70,24,74.5%,503,148,421
Aphelios,17,14,3,4.94,1.76,4.35,5.27,10.27,479,682.3
Zeri,17,14,3,6.24,1.35,4.59,8,10.79,502,682.5
Xayah,11,7,4,4.64,1.27,4.27,7,10.78,468,561.1
Varus,10,8,2,6.6,1.5,4.6,7.47,9.49,461,673.9
KaiSa,8,8,0,8.25,1.13,3.88,10.78,10.36,514,888.4
