5.72,404,507,67%,96,68,28,70.8%,289,145,541
Azir,18,17,1,3.89,1.33,6.06,7.46,9.11,421,646
TwistedFate,11,8,3,2.09,1.64,8.82,6.67,8.03,408,398.4
Veigar,11,8,3,3,1.45,4,4.81,9.03,407,457.1
Taliyah,11,7,4,2.82,1.73,6.36,5.32,8.95,404,556.3
Annie,9,8,1,2.33,0.89,8.33,12,8.27,402,542.7
