2.56,235,225.2,71.9%,42,16,26,38.1%,20,113,269
Karma,9,1,8,0.33,3.33,4.44,1.43,0.85,226,260.8
Heimerdinger,6,2,4,0.5,2.17,5.33,2.69,1,253,355.2
Lulu,5,2,3,0.4,1.6,4.8,3.25,0.58,229,116.1
Yuumi,5,1,4,0.4,2.2,7.4,3.55,0.2,226,278.1
Rell,4,1,3,0.75,5,7.5,1.65,1.05,228,149.6
