2.76,324,283.2,65.8%,72,39,33,54.2%,132,177,356
Vi,17,11,6,2.59,2.76,5.59,2.96,5.48,335,244.8
Sejuani,17,7,10,0.47,2.24,5.76,2.79,5.18,301,205.6
MonkeyKing,9,5,4,2.78,2.78,4.67,2.68,5.23,329,276.7
Maokai,7,5,2,0.86,2.86,5.43,2.2,4.81,303,500.6
LeeSin,7,4,3,3,2.71,4.43,2.74,5.91,363,265.1
