2.28,395,588.1,63.9%,79,27,52,34.2%,164,206,306
Taliyah,12,5,7,2.42,3.08,5.17,2.46,9.01,402,606.6
Azir,12,4,8,1.92,2.92,4,2.03,9.15,393,687.4
Tristana,8,3,5,3.5,3.13,4.75,2.64,9.29,443,585.8
Viktor,7,2,5,0.86,1.86,3.57,2.38,8.83,366,749.5
Leblanc,6,1,5,1.5,1.5,2.33,2.56,10.47,426,641.5
