2.25,396,484.6,59%,81,27,54,33.3%,178,195,260
KSante,22,10,12,2.91,1.91,3.86,3.55,8.61,391,451.8
Renekton,17,2,15,1.35,3.35,2.82,1.25,8.67,380,388.7
Jax,10,2,8,1.6,2.3,2.3,1.7,8.84,389,388.8
Fiora,8,3,5,2.75,1.5,2.25,3.33,9.47,429,544.3
Poppy,6,3,3,2.17,1.33,5.5,5.75,8.7,391,692.3
