3.44,238,166.6,71.2%,94,54,40,57.4%,69,216,674
Lulu,14,9,5,0.29,1.36,7.71,5.89,0.75,229,111.4
Rakan,13,5,8,0.46,2.85,7.77,2.89,1.19,234,107.1
Nautilus,9,6,3,0.89,3.44,8.33,2.68,1.01,239,143.3
Rell,8,6,2,0.63,2.38,8.88,4,1.05,255,146.5
Nami,8,5,3,0.13,1,7.5,7.63,0.38,233,152.6
