2.72,227,200.5,77.5%,21,9,12,42.9%,8,58,150
Lulu,5,2,3,0,1.6,7.4,4.63,0.86,228,119.1
Yuumi,3,1,2,1,1.67,5.33,3.8,0.35,216,183.9
Rakan,2,2,0,0.5,2.5,14,5.8,1.27,242,134.1
Ashe,2,1,1,0,2,7.5,3.75,1.14,229,320.2
Lux,2,1,1,0.5,4,7.5,2,0.74,225,398.5
