3.14,224,127.4,78.4%,82,21,61,25.6%,44,186,540
Rakan,13,5,8,0.54,2.23,7.15,3.45,1.25,238,113.9
Nautilus,11,3,8,0.64,2.82,5.55,2.19,1.13,223,114.6
Lulu,11,1,10,0.27,2.36,6.91,3.04,0.73,212,87.2
Rell,9,3,6,0.33,3.44,8.67,2.61,1,226,122.8
Yuumi,9,3,6,0.56,1,6.56,7.11,0.17,218,209
