4.67,453,653.2,68.5%,94,54,40,57.4%,343,153,372
Zeri,22,11,11,3,1.36,4.18,5.27,10.79,450,620.3
Xayah,12,5,7,2.75,2.17,4.5,3.35,10.77,447,604
Aphelios,11,8,3,4.91,2,3.73,4.32,10.31,478,813.1
Varus,10,5,5,4.7,1.7,4,5.12,8.97,426,802.5
KaiSa,9,7,2,5.44,1.44,4,6.54,10.75,478,660.7
