2.85,387,505.7,69%,75,23,52,30.7%,175,151,256
Azir,21,7,14,2.43,2.24,3.9,2.83,9.07,399,576.1
Akali,9,4,5,4.44,2.33,3.11,3.24,8.18,387,511
Viktor,6,2,4,1.5,2.17,3.17,2.15,8.79,377,616.5
Syndra,5,2,3,3,1,3.4,6.4,8.24,373,516.5
Veigar,5,1,4,2.6,2,2.8,2.7,8.99,389,451.1
