2.56,415,554.1,66.4%,49,11,38,22.4%,129,106,142
Zeri,16,3,13,3.25,2,2.69,2.97,10.46,435,547.6
Aphelios,7,0,7,1.71,2.43,0.43,0.88,9.38,388,373
Xayah,6,3,3,2.5,1.67,4.17,4,10.31,429,576.1
Lucian,6,1,5,2,2.83,4.17,2.18,8.26,393,608.8
Varus,4,1,3,2.5,3,2.5,1.67,8.63,379,640.2
