2.3,399,510.4,64.5%,38,11,27,28.9%,84,86,114
Zeri,15,3,12,2.07,2.47,1.93,1.62,9.12,391,422.9
Varus,8,4,4,2.63,2.25,4.75,3.28,8.02,394,544.7
Ezreal,4,1,3,2.75,2.75,4.25,2.55,8.9,418,752.4
Lucian,2,0,2,2,2.5,1.5,1.4,9.71,402,616.9
Xayah,2,0,2,0.5,2.5,2,1,9.27,369,391.3
