3.31,328,270.8,71.9%,86,37,49,43%,179,201,486
MonkeyKing,23,16,7,3.78,1.96,6,5,5.84,358,291.7
Sejuani,20,8,12,1.3,2.45,5.9,2.94,5.13,309,228.8
Maokai,10,6,4,1.1,1.9,7.4,4.47,5.23,320,438.9
Vi,9,1,8,0.89,2.22,2.67,1.6,5.68,300,156.1
LeeSin,7,3,4,2,2.14,6.71,4.07,5.8,326,233
