3.38,388,490.2,52.8%,82,51,31,62.2%,181,160,360
Renekton,19,14,5,2.37,1.68,4.05,3.81,8.92,417,442.4
Jax,11,9,2,3.45,2.27,4.55,3.52,8.18,409,528.2
Gnar,11,6,5,1.36,1.55,4,3.47,8.01,365,489.2
Jayce,7,3,4,2.29,2.29,4.29,2.88,9.16,405,632.5
KSante,7,2,5,2.29,2,3.14,2.71,7.84,354,369.6
