2.14,379,555.7,66.4%,64,16,48,25%,148,189,256
Azir,14,6,8,2.36,3,5.43,2.6,8.78,399,667.2
Annie,9,6,3,3.11,2.22,7,4.55,7.54,374,575.6
Akali,7,0,7,4.14,4.43,3.14,1.65,7.96,376,520.6
Sylas,5,2,3,1.6,2,4.4,3,8.98,404,375.6
Leblanc,5,1,4,2.4,2.4,3.6,2.5,8.29,362,638.9
