GEN,4,2,0,0,1
Annie,Viego,Sejuani,Nautilus,Milio
KT,14,9,3,1,1
Neeko,Vi,Kaisa,Rakan,Rell
Doran
Renekton,Teleport,Flash,3364,6630,2421,3133,3067,3047
0/3/3,1.0,211,7.7,8576k,10664
Peanut
Ivern,Flash,Smite,3364,6616,1028,3158,6617,3916
0/2/3,1.5,144,5.3,7907k,3300
Chovy
Tristana,Teleport,Flash,3363,3087,2421,6675,1053,3036,1001
4/3/0,1.3,281,10.3,12234k,18429
Peyz
Xayah,Boost,Flash,3363,2055,3006,3035,6672,6675
0/2/4,2.0,250,9.1,9948k,8588
Delight
Alistar,Dot,Flash,3364,3001,3111,3860,2055,3076
0/4/4,1.0,32,1.2,5700k,1585
Kiin
Jax,Teleport,Flash,3340,1055,2421,3161,6632,3047
2/2/5,3.5,225,8.2,10758k,18416
Cuzz
Maokai,Smite,Flash,3364,6667,2055,3047,6660,3082,1011
0/2/11,5.5,131,4.8,8925k,7178
Bdd
Jayce,Flash,Teleport,3363,3042,6694,6692,1036,3047
7/1/4,11.0,243,8.9,12704k,19492
Aiming
Aphelios,Haste,Flash,3363,6671,3085,3006,6672
2/0/10,12.0,282,10.3,13025k,16941
Lehends
Lulu,Heal,Flash,3364,3158,2065,3853,2055,3504,1033
3/0/9,12.0,15,0.5,8281k,4100
|
GEN,6,2,0,0,0
Annie,Viego,Maokai,Nautilus,Malphite
KT,15,8,4,1,2
Neeko,Vi,Tristana,Jax,Milio
Doran
KSante,Teleport,Flash,3364,6662,3111,2055,3075,1029
0/3/3,1.0,211,7.7,8576k,10664
Peanut
Sejuani,Flash,Smite,3364,1029,6660,3001,3111,8020
0/2/3,1.5,144,5.3,7907k,3300
Chovy
LeBlanc,Teleport,Flash,3364,3087,4636,3111,4630,1083
4/3/0,1.3,281,10.3,12234k,18429
Peyz
Aphelios,Boost,Flash,3363,6671,1038,2421,1018,3006,6672
0/2/4,2.0,250,9.1,9948k,8588
Delight
Rakan,Dot,Flash,3364,6667,3111,3860,2055,1004,1028
0/4/4,1.0,32,1.2,5700k,1585
Kiin
Renekton,Teleport,Flash,3364,2055,6630,2421,1055,3071,3111
2/2/5,3.5,225,8.2,10758k,18416
Cuzz
Poppy,Smite,Flash,3364,3111,2055,6660,1028,6667,3075
0/2/11,5.5,131,4.8,8925k,7178
Bdd
Azir,Flash,Teleport,3363,3115,6653,1056,3111
7/1/4,11.0,243,8.9,12704k,19492
Aiming
Kaisa,Boost,Flash,3363,3124,3087,3006,3115
2/0/10,12.0,282,10.3,13025k,16941
Lehends
Alistar,Dot,Flash,3364,3111,3001,3860
3/0/9,12.0,15,0.5,8281k,4100
|
