T1,10,11,5,1,2
Sejuani,Vi,Zeri,Taliyah,Malphite
KT,1,0,0,1,0
Annie,Varus,Caitlyn,Jayce,Tristana
Zeus
Gnar,Teleport,Flash,3340,3078,3071,3091,3053,3047
2/0/2,4.0,340,10.4,14971k,18512
Oner
Elise,Smite,Flash,3364,2423,4636,3165,3108,3020
3/1/3,6.0,181,5.6,12135k,13522
Faker
KSante,Teleport,Flash,3364,6665,3193,8001,3047
1/0/4,5.0,316,9.7,13653k,4847
Gumayusi
Lucian,Boost,Flash,3363,3094,3026,6671,3158,3134,3031
4/0/3,7.0,363,11.1,17485k,20560
Keria
Nami,Heal,Flash,3364,4005,3853,3158,3114
0/0/8,8.0,7,0.2,8242k,4635
Kiin
Renekton,Teleport,Flash,3364,1031,6630,2055,3066,3071,3047
0/2/0,0.0,259,7.9,10507k,7201
Cuzz
MonkeyKing,Smite,Flash,3364,3047,2055,6632,3071
0/3/1,0.3,141,4.3,8522k,5246
Bdd
Veigar,Flash,Teleport,3363,6657,3040,2424,3089,1052,3020
1/2/0,0.5,307,9.4,11985k,11362
Aiming
Aphelios,Heal,Flash,3363,6671,1037,3072,3006,3035,1018
0/2/0,0.0,265,8.1,11075k,6627
Lehends
Lulu,Dot,Flash,3364,3158,2065,3853,3114,1033
0/1/1,1.0,23,0.7,6745k,3751
|
KT,23,7,5,0,1
Jayce,Elise,Thresh,Ahri,Renekton
T1,14,4,1,2,1
Annie,Sejuani,Taliyah,Lissandra,Kennen
Zeus
Jax,Teleport,Flash,3340,1057,3157,3143,3161,6632,3158
2/0/2,4.0,340,10.4,14971k,18512
Oner
MonkeyKing,Smite,Flash,3364,6632,3026,3047,3071
3/1/3,6.0,181,5.6,12135k,13522
Faker
TwistedFate,Flash,Teleport,3364,6657,3100,3094,1058,1058,3111
1/0/4,5.0,316,9.7,13653k,4847
Gumayusi
Varus,Boost,Flash,3363,6694,2421,3142,3042,6692,3009
4/0/3,7.0,363,11.1,17485k,20560
Keria
Leona,Dot,Flash,3364,3047,6667,3857
0/0/8,8.0,7,0.2,8242k,4635
Kiin
Gnar,Teleport,Flash,3364,2420,3071,3091,2055,3078,3047
0/2/0,0.0,259,7.9,10507k,7201
Cuzz
Vi,Smite,Flash,3364,2421,6632,6609,1031,3111
0/3/1,0.3,141,4.3,8522k,5246
